Wavenumber	Control30_1	Control30_2	Control30_3	Control30_4	Control30_5	Control30_6	Control30_7	Control30_8	Control30_9	Control30_10	Control30_11	Control30_12	Control30_13	BacVan30 Amid_1	BacVan30 Amid_2	BacVan30 Amid_3	BacVan30 Amid_4	BacVan30 Amid_5	BacVan30 Amid_6	BacVan30 Amid_7	BacVan30 Amid_8	BacVan30 Amid_9	BacVan30 Amid_10	BacVan30 Amid_11	BacVan30 Amid_12	BacVan30 Amid_13	BacVan30 Amid_14	BacVan30 Amid_15	BacVan30 Amid_16	BacVan30 Amid_17	BacVan30 Amid_18	BacVan30 Amid_19	BacVan30 Amid_20	BacVan30 Amid_21	BacVan30 Amid_22	BacVan30 Amid_23	BacVan30 Amid_24	BacVan30 Amid_25	BacVan30 Amid_26	BacVan30 Amid_27	BacVan30 Amid_28	BacVan30 Amid_29	BacVan30 Amid_30	BacVan30 Amid_31	BacVan30 Amid_32	BacVan30 Zucker_1	BacVan30 Zucker_2	BacVan30 Zucker_3	BacVan30 Zucker_5	BacVan30 Zucker_6	BacVan30 Zucker_7	BacVan30 Zucker_8	BacVan30 Zucker_9	BacVan30 Zucker_10	BacVan30 Zucker_11	BacVan30 Zucker_12	BacVan30 Zucker_13	BacVan30 Zucker_14	BacVan30 Zucker_15	BacVan30 Zucker_16	BacVan30 Zucker_17	BacVan30 Zucker_18	BacVan30 Zucker_19	BacVan30 Zucker_20
1508	2.775353204	2.47949762	2.899452818	2.619990505	2.541589687	2.571011843	2.699575794	2.739086559	2.475633395	2.346989015	2.304432249	2.534916355	2.551720101	1.910280	1.960130	1.845982	1.781470	2.140118	1.664766	2.055460	2.455566	1.871787	1.948739	1.882608	2.108240	1.822728	1.657017	2.120651	1.838255	1.777111	2.074689	2.008031	2.092444	1.862803	2.006530	1.927587	1.660924	1.950460	1.798452	1.850923	1.793097	2.031640	1.769880	1.608814	1.840420	1.250789	1.802672	2.011554	1.435033	1.443230	1.643521	1.868408	1.565464	1.444829	1.569301	1.833153	1.336051	1.625856	1.867416	1.689725	1.854705	1.514216	1.795005	1.703169
1509	2.576141701	2.332083647	2.62420954	2.415035142	2.632322919	2.363910295	2.601528661	2.423733819	2.277064867	2.375320072	2.126669681	2.476978194	2.513897294	1.787943	1.834428	1.946572	1.941320	2.044069	1.746170	2.050573	2.257698	1.925473	2.141071	1.860445	1.972538	1.858159	1.561412	2.134931	1.867863	1.817425	1.981299	2.084139	1.915807	1.668800	1.970563	2.012059	1.749050	1.710112	1.860473	1.667821	1.622851	1.840788	1.779819	1.622796	1.676448	1.102379	1.758479	1.875310	1.457862	1.262662	1.463535	1.755218	1.526086	1.302033	1.565110	1.748738	1.342997	1.560496	1.568117	1.545941	1.842873	1.686140	1.899218	1.662996
1510	2.457453654	2.239288767	2.263100702	2.071301953	2.263996174	2.045650028	2.226574512	2.227183906	2.090648997	2.019865233	1.777062654	2.260236801	1.877615316	1.478931	1.790190	1.534050	1.592344	1.924877	1.408127	1.654751	2.046127	1.573623	2.006110	1.368247	1.645810	1.586560	1.565209	1.805593	1.604102	1.457062	1.770340	1.744193	1.710928	1.673371	1.504139	1.517800	1.552796	1.593444	1.766622	1.550835	1.438088	1.461114	1.527003	1.313018	1.551674	1.147585	1.520861	1.631875	1.149852	1.220334	1.386643	1.413987	1.192059	1.078874	1.351931	1.454395	1.263214	1.223810	1.406026	1.490656	1.713548	1.436704	1.569954	1.645366
1511	2.868491831	2.543403668	3.161652744	2.741480386	2.893700175	2.598840979	2.876420134	2.677945152	2.568061419	2.599339404	2.48826103	2.529735423	2.44976929	2.183341	2.094919	2.135231	2.207516	2.508101	2.205544	2.412800	2.571619	2.181563	2.464106	2.165060	2.139819	2.286759	1.850507	2.320698	2.147980	2.060558	2.237162	2.075566	2.374463	2.145790	2.332599	2.194955	2.139994	1.992813	2.282562	1.922473	1.939410	2.156725	2.197897	1.841954	2.088716	1.327798	2.231426	2.248162	1.537689	1.582675	1.917026	2.104732	1.640541	1.459688	1.730269	2.079982	1.616725	1.747442	1.939604	1.757447	2.053277	1.923191	2.138417	1.887583
1512	2.895407367	2.661252231	3.041053213	2.859100317	2.953702459	2.671538773	2.816893196	2.754577305	2.644250479	2.679345695	2.511655856	2.501192975	2.599422931	1.945751	2.501945	2.427324	2.346241	2.755779	2.365618	2.646474	2.761342	2.375674	2.530136	2.201972	2.392578	2.393113	2.174964	2.648291	2.336249	2.310531	2.527737	2.621477	2.514337	2.346655	2.394412	2.421100	2.268984	2.158637	2.376822	2.068778	2.148310	2.307456	2.385555	2.039929	2.519991	1.488055	2.227865	2.364842	1.845585	1.647422	2.055719	2.263974	1.897405	1.614764	1.916739	2.404509	1.715421	1.900305	2.236762	1.960090	2.346730	2.106982	2.329570	2.281702
1513	2.987498497	2.5768299	3.057576534	2.826257151	2.832782289	2.675188798	2.62024659	2.71172069	2.479093925	2.615826075	2.363757541	2.546316284	2.597436319	1.934104	2.241529	2.100370	2.089139	2.383707	2.186800	2.373257	2.654389	2.110169	2.362849	2.029569	2.137443	2.090885	1.972151	2.416462	2.191225	2.101275	2.207879	2.215178	2.434746	2.162697	2.278279	1.997857	2.086048	2.113207	2.152926	1.967804	2.053712	2.163278	2.286326	1.885459	2.164459	1.425498	2.157977	2.140503	1.736456	1.497179	1.951860	2.100092	1.690997	1.458636	1.635393	2.055568	1.598216	1.859630	1.865014	1.783619	2.122534	1.849925	1.964899	1.918606
1514	2.372590191	2.160254913	2.431249477	2.318947257	2.577500611	2.211463964	2.373564223	2.316385376	2.071767875	1.946424193	1.955748597	1.915954216	2.070404901	1.687955	1.823629	1.844976	1.621306	1.896826	1.703346	2.148051	2.230744	1.803424	1.956836	1.801253	1.777580	1.840956	1.659035	2.119727	1.756751	1.626999	1.889658	1.783880	1.915483	1.653432	1.935594	1.969709	1.691062	1.637010	1.777678	1.600742	1.775373	1.672791	1.840370	1.598337	1.778006	1.235067	1.774547	1.690872	1.257375	1.263049	1.551847	1.711782	1.527651	1.394605	1.500998	1.735403	1.390754	1.444220	1.644503	1.419432	1.730723	1.528765	1.780842	1.697763
1515	2.87169203	2.7554434	2.936187959	2.825964	3.035545206	2.678704556	2.656895409	2.924772198	2.615776198	2.757860978	2.371712007	2.646054029	2.755774647	2.363019	2.566088	2.468736	2.404423	2.948800	2.370794	2.729788	3.022115	2.501216	2.595345	2.393019	2.386168	2.299776	2.146448	2.672561	2.354191	2.189579	2.659209	2.597473	2.520019	2.451442	2.646569	2.361218	2.532581	2.269586	2.436127	2.249884	2.306933	2.390617	2.404685	2.052609	2.456713	1.546077	2.488673	2.383607	1.856565	1.650039	2.190293	2.487437	1.971388	1.614549	1.849228	2.438147	1.587369	2.110099	2.269932	1.988357	2.278350	2.182338	2.353542	2.267895
1516	3.269225389	3.087360914	3.674090509	3.310180133	3.352057929	3.016795376	3.16314901	3.208923318	2.858205688	3.10496238	2.874232627	2.765135695	2.988203618	2.599774	2.747938	2.671173	2.717127	3.243698	2.650138	3.205698	3.329291	2.717405	2.952547	2.773138	2.744058	2.686764	2.507273	3.088202	2.756375	2.593616	3.082614	2.970236	2.922648	2.677678	2.963683	2.791257	2.709309	2.698423	2.641100	2.606006	2.587363	2.556212	2.493577	2.405706	2.773251	1.731616	2.663672	2.647518	2.117359	2.016603	2.264345	2.779527	2.239757	1.827049	2.149877	2.605140	1.982461	2.308419	2.579619	2.340823	2.712258	2.490575	2.591248	2.504431
1517	3.148488747	2.813561492	3.205798385	3.071267306	3.129311677	2.815470096	2.841049942	3.102720761	2.6781984	2.939393568	2.627778442	2.698979727	2.708364197	2.598919	2.606746	2.712321	2.561284	3.034977	2.612456	3.018400	3.179823	2.616152	2.954724	2.625129	2.617295	2.489657	2.458909	2.895597	2.581895	2.451013	2.798273	3.007972	2.695021	2.450605	2.678587	2.530084	2.590178	2.574548	2.622012	2.414436	2.428647	2.562602	2.341451	2.287493	2.681411	1.691480	2.504776	2.622975	1.949541	1.780509	2.295860	2.568145	2.103402	1.819063	1.980182	2.550266	1.836230	2.133609	2.429720	2.169905	2.457380	2.275840	2.336881	2.325203
1518	2.871207942	2.739012439	3.051942361	2.925756729	2.816367219	2.613342847	2.740619262	2.778809701	2.47840669	2.851276439	2.247159719	2.483952176	2.825450117	2.370235	2.463455	2.307677	2.224944	2.582224	2.365221	2.701837	2.756867	2.222752	2.666778	2.303853	2.317154	2.336020	2.251063	2.534494	2.493934	2.245140	2.540308	2.588019	2.407876	2.455108	2.342730	2.448427	2.250044	2.382720	2.405756	2.267322	1.951170	2.262795	2.152124	2.093513	2.156521	1.541611	2.313970	2.406639	1.720732	1.601620	2.037002	2.356418	1.861776	1.565449	1.633891	2.316548	1.666664	2.044183	2.164540	2.066616	2.195089	2.060680	2.245717	2.070534
1519	3.223644263	2.907080648	3.332893798	3.147671726	3.188493527	3.073655561	2.758122556	2.750949738	2.88549067	2.865204667	2.598254736	2.539465806	2.798979577	2.495070	2.452628	2.537168	2.476194	2.885176	2.572623	3.061767	3.076065	2.534702	2.932030	2.456640	2.527963	2.395865	2.414869	2.854109	2.750628	2.395466	2.741254	2.703474	2.565476	2.507783	2.623393	2.481117	2.516936	2.463553	2.462311	2.413039	2.167626	2.422025	2.343934	2.250480	2.604715	1.570292	2.340867	2.399730	1.829709	1.855351	2.140811	2.512958	2.091975	1.762103	2.093222	2.470704	1.707917	2.103120	2.338186	2.171894	2.546387	2.172003	2.473051	2.299714
1520	3.401347676	3.267783862	3.532914157	3.429045975	3.582836239	3.172431105	3.099571134	3.060777052	3.040391717	3.068339379	2.906678064	2.897118403	3.018166168	2.795330	2.864623	2.915787	2.775999	3.327499	2.966418	3.255018	3.444278	2.727717	3.105925	2.729644	2.712338	2.709653	2.577592	3.108693	2.966721	2.571092	3.040672	2.995135	2.932468	2.684698	2.815318	2.928701	2.866023	2.732021	2.638989	2.806768	2.620605	2.800917	2.746343	2.479383	2.874619	1.754078	2.157492	2.740477	2.029464	2.061534	2.511667	2.881486	2.276472	1.874490	2.152297	2.725864	2.035632	2.333254	2.617655	2.311491	2.739628	2.407989	2.580110	2.660241
1521	3.614755846	3.430553931	3.976462883	3.659068769	3.598687114	3.36411259	3.389726091	3.32495282	3.156201225	3.335052644	3.111230837	3.212401278	3.273982365	2.875242	3.227164	3.048342	2.855777	3.619348	2.947082	3.493779	3.610240	2.955886	3.386290	3.080907	3.044877	3.053722	2.823050	3.372054	3.206580	2.807920	3.307450	3.348072	3.146121	2.958440	3.095703	3.007361	3.019726	2.966251	2.952093	2.820686	2.636260	2.945890	2.864864	2.655507	3.063111	1.961228	2.908697	2.892908	2.247729	2.116726	2.502078	3.121895	2.409113	1.974880	2.445765	3.004789	2.005799	2.633527	2.850901	2.592865	2.821294	2.710433	2.761197	2.793444
1522	2.960172917	2.868504237	3.418093907	2.989559115	3.078352988	2.732637457	2.891531706	2.867389467	2.624341421	2.85862805	2.654082005	2.573952271	2.862049895	2.483407	2.524807	2.753035	2.476616	2.942623	2.616209	2.967759	3.015759	2.599413	2.898925	2.517610	2.499914	2.541365	2.284938	2.892214	2.563779	2.226821	2.903264	2.986935	3.084562	2.498697	2.590326	2.545905	2.608191	2.621067	2.595877	2.369665	2.408249	2.515083	2.560801	2.280376	2.589046	1.657995	2.561937	2.534049	1.957681	1.820133	2.110661	2.559609	2.099245	1.770154	2.038150	2.506670	1.844890	2.180700	2.431204	2.046640	2.448659	2.144416	2.377597	2.342721
1523	3.365682322	3.213688204	3.73513353	3.269176284	3.437801566	3.152697246	3.194585101	3.173479828	3.003128832	3.200405724	2.838408953	3.071732909	3.194190489	3.022060	3.452303	3.364568	3.153289	3.829378	3.428317	3.891133	3.883172	3.235078	3.765523	3.215700	3.266809	3.134989	3.019834	3.597109	3.299880	3.049865	3.467659	3.713616	3.470228	3.145251	3.345429	3.344337	3.167707	3.111797	3.311821	3.206960	3.264519	3.154988	3.027121	2.845181	3.207695	2.229115	3.141006	3.381184	2.383309	2.209335	2.745062	3.253175	2.672993	2.237650	2.563407	3.246388	2.465257	2.642207	2.858940	2.825146	3.075490	2.802329	3.002742	3.012491
1524	3.628160164	3.329404136	4.018579051	3.601140061	3.682039944	3.31133576	3.396861323	3.207241964	2.890400007	3.300941199	2.942184628	3.10206191	3.342685384	2.940276	3.178545	3.090928	2.866094	3.590637	3.190485	3.471594	3.601593	2.851966	3.479922	2.995114	3.052834	2.873443	2.794162	3.356092	3.113774	2.818373	3.091692	3.159820	3.054475	2.868663	3.201196	3.120872	2.983526	3.050110	2.906784	2.766966	2.877767	2.971318	2.835513	2.544169	3.116433	1.864596	2.843996	2.878078	2.185533	2.030290	2.633856	3.049306	2.405236	2.008594	2.426515	2.909194	2.157681	2.465808	2.796642	2.561783	2.742914	2.612256	2.678405	2.810879
1525	3.738734072	3.443847063	3.974837287	3.684090702	3.761347704	3.425908001	3.437621172	3.304564739	3.173938709	3.344275599	3.084669961	3.391937824	3.471503778	2.826767	2.996472	3.077785	3.024203	3.527811	3.149641	3.537120	3.511332	2.928225	3.296971	2.933986	3.088366	2.918464	2.772529	3.393288	3.146367	2.808252	3.262905	3.386942	3.265538	2.988347	3.228476	3.173691	3.034537	2.907490	2.889108	2.865430	2.652593	2.765458	2.770029	2.610894	2.956298	1.865918	2.900611	2.984464	2.200968	2.132121	2.588996	3.083422	2.461108	2.027416	2.401197	2.971692	2.005854	2.424315	2.814633	2.502073	2.714353	2.602032	2.743163	2.786851
1526	3.650267499	3.263170932	4.071998464	3.484259795	3.685539056	3.509983469	3.560935696	3.360253064	3.145527387	3.468878535	3.182879476	3.276724697	3.504313672	3.260176	3.550401	3.443628	3.335637	4.094248	3.563039	3.880890	3.995642	3.401525	3.840306	3.406975	3.343228	3.314233	3.299703	3.726681	3.402934	3.202393	3.712087	3.857361	3.581526	3.254806	3.592120	3.481173	3.319489	3.401504	3.303828	3.231980	3.106790	3.356593	3.095815	2.921396	3.326861	2.106612	3.253312	3.271118	2.483574	2.375368	2.898080	3.547060	2.773824	2.267302	2.708978	3.277477	2.375018	2.875949	3.157806	2.716573	3.196110	2.995241	3.086473	3.078305
1527	3.904540849	3.607360163	4.090657095	3.856904574	3.776008022	3.555292948	3.582783735	3.537577545	3.320001548	3.638318916	3.320594871	3.358335215	3.573777964	3.154562	3.410801	3.344266	3.325635	3.909471	3.444500	3.766685	3.758206	3.243576	3.745934	3.278291	3.266713	3.180484	3.062996	3.553174	3.554935	3.073478	3.604478	3.798287	3.435997	3.191409	3.459116	3.327488	3.301603	3.237982	3.267215	2.919488	2.971466	3.142908	3.051363	2.806003	3.211355	2.123727	3.174451	3.124604	2.436804	2.288002	2.708230	3.361775	2.823742	2.240483	2.515646	3.191446	2.317515	2.683641	3.051329	2.752747	3.100225	2.808860	2.902086	2.978369
1528	3.530149887	3.335418509	3.832627291	3.551376446	3.48988531	3.267647438	3.383662416	3.197227183	2.996392134	3.238010392	3.122605126	3.182313649	3.293382131	3.252999	3.474777	3.496321	3.372640	4.018398	3.692061	3.860102	3.855475	3.346429	3.755871	3.311081	3.320443	3.207592	2.989807	3.718544	3.530419	3.020862	3.682444	3.888356	3.542507	3.223874	3.494445	3.396720	3.355675	3.344539	3.238843	3.162814	2.700207	3.068698	3.131548	2.921434	3.252469	2.099743	3.237336	3.321827	2.517941	2.339236	2.768476	3.399710	2.720096	2.274173	2.549448	3.241528	2.283933	2.692181	3.085243	2.875134	3.092231	2.827168	3.017075	3.017120
1529	3.810165323	3.503216493	4.111997086	3.875930358	3.760036365	3.564455517	3.583443009	3.324263921	3.277653416	3.466613854	3.223486399	3.373019281	3.550411474	3.188645	3.447719	3.429154	3.184602	3.857936	3.487414	3.847691	3.845692	3.281420	3.639685	3.387904	3.305631	3.307235	3.027286	3.601551	3.455011	3.006971	3.605247	3.746237	3.506447	3.124672	3.520789	3.497087	3.252854	3.229208	3.259302	3.089160	2.821022	3.129860	2.941651	2.791709	3.173783	2.019468	3.170626	3.408703	2.422697	2.369987	2.721857	3.406251	2.708446	2.274104	2.657656	3.181857	2.355674	2.808566	3.084263	2.823227	3.093345	2.793835	2.996354	3.091049
1530	3.196670804	3.015267037	3.67433099	3.27034749	3.312249022	3.102729448	3.091008963	3.007092957	2.878049971	3.100418961	2.689125951	2.972565721	3.139985679	2.834378	3.062118	2.942736	2.914133	3.530164	2.974304	3.329091	3.451115	2.960386	3.285388	2.894965	2.908120	2.878935	2.784839	3.350824	3.028562	2.581479	3.313429	3.312858	3.016681	2.819191	2.969575	2.953875	2.902643	2.941823	2.926481	2.696606	2.689288	3.031216	2.774549	2.610770	2.875214	2.010179	2.882989	2.726521	2.091155	2.216094	2.598514	2.881079	2.437351	1.829599	2.307221	2.979189	2.024204	2.394012	2.644354	2.498829	2.826985	2.539571	2.831030	2.772146
1531	3.338923742	3.149846399	3.614593269	3.702496871	3.295050437	3.381176577	3.165157434	3.030498367	2.952376559	3.020592049	2.883004999	3.086577184	3.232601526	3.186473	3.371925	3.287042	3.268341	3.890944	3.204331	3.640792	3.761060	3.143929	3.500826	3.220662	3.158485	3.145889	3.058792	3.472028	3.350215	2.961654	3.616890	3.688351	3.355657	3.129826	3.257539	3.225952	3.217218	3.050213	3.106211	3.072602	2.889267	3.069666	2.945090	2.849623	3.077505	2.065666	3.042490	3.118254	2.395502	2.247254	2.699179	3.200968	2.598453	2.212380	2.483266	3.212413	2.205585	2.697866	2.901405	2.735738	3.051450	2.803222	3.089903	2.881054
1532	4.083627831	3.950439757	4.558382285	4.189203096	3.97928286	3.885755588	3.790639997	3.799596993	3.368821461	3.737526058	3.473773451	3.599105173	3.816840131	3.251978	3.653942	3.514350	3.469819	3.986357	3.517776	3.988964	3.935942	3.381794	3.935896	3.434334	3.329113	3.391401	3.228752	3.646577	3.516999	3.099776	3.811633	3.837396	3.517189	3.260752	3.565575	3.624557	3.359129	3.463766	3.381257	3.185671	2.998265	3.342916	3.031742	2.984178	3.356702	2.168419	3.326783	3.416035	2.562339	2.407352	2.826125	3.385526	2.824404	2.347338	2.726824	3.412820	2.522904	2.823818	3.151036	2.991820	3.217183	3.005137	3.123394	3.151515
1533	4.004688528	3.825810657	4.570551324	3.957754152	3.863887278	3.832130388	3.82027585	3.628242533	3.422837679	3.6756488	3.498875214	3.402756452	3.776824535	3.426699	3.742446	3.558656	3.503310	4.157636	3.668083	4.126806	4.056200	3.473716	3.911016	3.562159	3.601432	3.400581	3.283170	3.852687	3.618970	3.190191	3.875600	3.872491	3.702246	3.346181	3.810299	3.689776	3.511198	3.423197	3.436161	3.297993	3.108005	3.294557	3.122966	3.100715	3.409882	2.326775	3.338187	3.402147	2.541718	2.423602	2.795189	3.551356	2.899129	2.435442	2.767604	3.431168	2.456317	2.855804	3.117188	3.029177	3.242020	3.017211	3.155748	3.253946
1534	3.822957479	3.621047374	4.42838326	3.925526392	3.851341271	3.718391748	3.69850963	3.509226697	3.288308376	3.675914471	3.447015264	3.238207214	3.662362039	3.478860	3.716677	3.822372	3.656534	4.381375	3.828492	4.234539	3.985659	3.475263	3.857130	3.740044	3.766579	3.497432	3.346316	3.897694	3.680350	3.248754	3.962922	4.062057	3.742005	3.448875	3.818918	3.886614	3.604686	3.575532	3.608797	3.361425	3.137747	3.388926	3.308792	3.167855	3.460678	2.284559	3.406443	3.447704	2.685934	2.528542	2.910743	3.710822	2.983291	2.456652	2.846151	3.637641	2.501918	2.985878	3.428726	3.168532	3.333185	3.138486	3.301014	3.276632
1535	3.536285266	3.209185885	4.013733128	3.570678124	3.527480531	3.472730448	3.313576565	3.25988338	3.08990058	3.281784703	3.132959862	3.090239241	3.321895657	2.840935	3.205236	3.191689	3.173318	3.647257	3.185444	3.581199	3.608583	2.888293	3.277991	3.100652	3.007101	2.898406	2.727585	3.326013	3.083258	2.672182	3.352132	3.431049	3.116631	2.973720	3.237109	3.093919	3.144394	2.964592	2.827194	2.793519	2.746368	2.934122	2.834515	2.628708	3.169070	1.902033	2.882040	2.860310	2.170264	2.044932	2.440154	2.960633	2.505246	2.119130	2.321478	3.032795	2.202080	2.461124	2.926603	2.572802	2.715220	2.618515	2.810810	2.759662
1536	3.533690656	3.414739456	4.000149205	3.597755419	3.336996976	3.461272811	3.285360133	3.392184698	3.06816349	3.207733579	3.060134634	3.201647321	3.339543368	2.726503	2.995297	2.922852	2.825830	3.383981	3.048659	3.207944	3.216280	2.805750	3.211899	2.848314	2.926164	2.741682	2.561997	3.121394	2.947642	2.528175	3.213167	3.242922	2.950338	2.586504	2.932645	2.919667	2.857707	2.706794	2.938319	2.774102	2.703782	2.644879	2.688890	2.449555	2.775013	1.711794	2.744859	2.772765	2.029244	1.845416	2.369873	2.793560	2.270255	1.927123	2.204442	2.854067	1.876550	2.357083	2.475101	2.410776	2.673460	2.287180	2.523042	2.749631
1537	3.910706835	3.624419086	4.411543934	3.855746685	3.086645711	3.643189094	3.023731607	3.621547448	3.311080888	3.560938729	3.289131607	3.469329755	3.67149515	3.066804	3.417125	3.253847	3.159264	3.832845	3.502090	3.628250	3.845421	3.101816	3.631977	3.209634	3.234767	3.074501	3.007651	3.558989	3.339077	2.929895	3.487666	3.617312	3.388611	3.161459	3.362913	3.404289	3.350752	3.139479	3.227614	3.155507	2.981197	3.151819	3.056569	2.815578	3.145874	2.070517	3.085553	3.156705	2.445753	2.228417	2.701846	3.195743	2.646560	2.241459	2.580844	3.153011	1.750522	2.632191	2.933520	2.881399	3.103404	2.705664	2.872378	2.975161
1538	3.797556914	3.587717643	4.3014494	3.902938318	3.828518479	3.623359859	3.561311213	3.531576693	3.244825503	3.462556184	3.143654797	3.45068643	3.603798934	3.006183	3.380975	3.264811	3.214430	3.651692	4.096329	3.738651	3.891990	3.066273	3.550071	3.105718	3.217488	3.183098	2.944959	3.493616	3.194965	2.836722	3.421392	3.637110	3.164525	3.104528	3.347533	3.242270	3.265422	3.109056	3.138405	2.987546	2.778213	3.053657	2.938114	2.714972	3.140391	1.926364	2.940928	3.134689	2.311786	2.146287	2.534016	3.040406	2.619317	2.031684	2.543181	3.087440	2.157119	2.695759	2.758061	2.673412	3.069401	2.755714	2.817405	2.822186
1539	3.970390949	3.857029279	4.529999375	4.215536441	4.243767066	3.978312348	3.993583854	3.938520281	3.357772782	3.884806878	3.376126152	3.76765696	3.885007535	3.046620	3.254867	3.111465	3.052066	3.724061	3.267216	3.428568	3.574269	2.995667	3.560385	3.053542	2.993970	3.013057	2.867586	3.242139	3.140682	2.811401	3.293207	3.406537	3.192603	3.106415	3.135016	3.110451	3.259718	3.099176	3.115636	2.969245	2.736515	2.951146	2.952346	2.678205	3.058039	2.075681	2.841412	3.012714	2.228358	2.214308	2.544488	3.071041	2.391015	2.160893	2.433558	3.086985	2.105172	2.559179	2.742990	2.568295	2.881377	2.691496	2.860649	2.851341
1540	4.113944971	3.852907969	4.660037751	4.198489629	3.946664992	4.014618381	3.915269087	3.898150981	3.344097117	3.851183777	3.617607903	3.571871048	3.889047176	3.358943	3.661463	3.709952	3.431690	4.112635	3.720986	3.944534	4.073866	3.378691	3.917941	3.505229	3.492761	3.293587	3.336290	3.783924	3.575598	3.144443	3.897547	3.954925	3.669513	3.465517	3.612527	3.653934	3.539465	3.492365	3.400341	3.398556	2.995990	3.190573	3.219772	3.003545	3.316929	2.211252	3.318288	3.440098	2.574913	2.597449	2.868273	3.391676	2.768139	2.438209	2.734744	3.398880	2.458345	2.817511	3.238347	3.011379	3.248832	3.097669	3.200724	3.288706
1541	4.013198554	3.694287744	4.418141386	4.025519543	4.15195258	3.890552568	3.863118915	3.718047664	3.451917862	3.792407417	3.542643801	3.489380695	3.842383004	3.460424	3.720497	3.765576	3.686474	4.283256	4.025890	4.216460	4.270908	3.656023	4.130153	3.681660	3.583425	3.515519	3.354520	4.025806	3.776324	3.211242	3.935303	4.179872	3.810617	3.599026	3.916897	3.721552	3.697286	3.613799	3.589598	3.465818	3.291282	3.583023	3.481027	3.124586	3.633111	2.408127	3.554355	3.590916	2.839267	2.502515	3.138899	3.683854	2.867671	2.478747	2.900302	3.562056	2.567456	3.020218	3.412920	2.995256	3.369827	3.296989	3.338507	3.318261
